Unnamed: 0,id,document_number,window_number,pair_number,text,hadar,shir,curated,label
5982,122.11.75,122,11,75," תמיד [א1] סיקרן [/א1] אותי לדעת מי המציא את השמות המוזרים הללו לתוכניות החיסכון, שהתהדרו עתה בשם המוזר ""כוח תשורת המשך"". למדתי שזכות היוצרים מחולקת בין האוצר לבין הבנקים: האוצר, באשרו מסגרת כללית לסוג תוכניות מסוים, המציא את השם ""תשורה"" (קודם לכן ""תשואה""), ועתה [א2] התיר [/א2] להוסיף את התיבה ""המשך"" לתוכנית מתוקנת; בנק לאומי המציא את ""כוח"", בנק הפועלים הבריק ב""מטמון"" וכולי.",,AFTER,,AFTER
2564,63.0.6,63,0,6,"למרות אופיו הריכוזי איפשר השלטון העותמני בארץ מידה רבה של חופש פעולה להון הפרטי בארץ בתקופה שלפני כמאה שנה. מסקנה זו היתה אחת מאלה [א1] שהועלו [/א1] בכנס מיוחד שנערך לפני ימים מספר על-ידי ""המרכז הישראלי לקידום חברתי וכלכלי"" שעסק ביוזמות הפרטיות בבניין הארץ בשלהי התקופה העותמנית, [א2] והתקיים [/א2] בבית ההארחה של מעלה החמישה.",AFTER,AFTER,,AFTER
2102,128.0.5,128,0,5,"המוסקטרים "", הלך לעולמו בשנת 0781, בגיל ששים ושמונה, כשהוא [א1] מותיר [/א1] אחריו יבול ספרותי שכונס בלא פחות מ003 כרכים. ידוע, כי לא כל מה [א2] שפורסם [/א2] בשמו אכן כתב במו ידיו.",,AFTER,,AFTER
2634,96.1.9,96,1,9," מעריכים כי פוטנציאל הביקוש של הקבלנים וחברות הבנייה להשתלבות בעבודות הבנייה להיקפים של כ5405 אלף יחידות-דיור. התאחדות הקבלנים [א1] ביקשה [/א1] מהקבלנים ומחברות הבנייה להצהיר לגבי היקף הבנייה אותה מבקשים הם לבצע בדרך של בנייה יזומה על קרקעות אשר [א2] יוקצו [/א2] להם על-ידי משרד השיכון, או במסגרת של בנייה תקציבית שתהווה אחד מן המסלולים שיופעלו על-ידי המשרד.",,BEFORE,,BEFORE
261,11.102.309,11,102,309," [א1] נראה [/א1] שיעד המשחק הוא לחטוף ""ביטחון לאומי"", נושא רב-שנתי עמיד, ולנווט אותו לתחום המומחיות שלך. בעלי המודעות הסביבתית הכלל-עולמית [א2] מדגישים [/א2] שכעת אי-אפשר כמעט להבדיל בין ביטחון לאומי לבין ""ביטחון כדור הארץ"".",EQUAL,BEFORE,BEFORE,BEFORE
7253,108.29.93,108,29,93," אם ננצח באחד משלושת המשחקים הבאים נגד הפועל תל אביב, מכבי תל אביב והפועל גליל עליון זה יהיה הישג אדיר, שיתן לנו דחיפה קדימה"". מיקי סבור שהעייפות לא [א1] תכריע [/א1] את קבוצתו, כפי שכולם מנבאים, בגלל גילם [א2] המתבגר [/א2] של רוב שחקניה.",,AFTER,,AFTER
5778,101.4.5,101,4,5," שפט יעקב שיינר, 3,000 צופים, בחולון. כן, מכבי תל אביב [א1] ניצח [/א1] את צפרירים 2 1, אבל תשאלו את האוהדים בצהוב [א2] שיצאו [/א2] ביום שישי מהמגרש בחולון, הם לא אהבו את מה שראו.",BEFORE,BEFORE,,BEFORE
154,11.98.305,11,98,305," הקרנות הלא-שמרניות היו בעיקר אלה שפרסמו מחקרים לאין-ספור בשאלה כיצד לשמור על השלום. עכשיו, כשהמלחמה הקרה חלפה, [א1] מנסים [/א1] כולם למצוא משפטים ומטבעות לשון חדשים [א2] שילכדו [/א2] את תשומת לבם של פקידי תוכניות.",BEFORE,BEFORE,,BEFORE
421,29.19.38,29,19,38," ביבנה ישחקו היום (1400) מכבי המקומי והפועל טבריה שאינו מתעלה במשחקי חוץ. מכבי רמת עמידר, [א1] שהשיג [/א1] במחזור האחרון ניצחון בכורה, [א2] יתמודד [/א2] בחוץ עם הפועל חדרה.",,BEFORE,,BEFORE
404,117.4.64,117,4,64," מדוע הפסקות החשמל מובנות מאליהן לחברת החשמל ולכן הופכות לשגרה? מדוע לפחות אין הם מפרסמים התנצלות והסברים, באותו תקציב שבו הם [א1] משתמשים [/א1] כדי ליצור תדמית ציבורית חיובית? איך זה שמדינה שבה יש מכשור מתקדם, הפסקות חשמל משבשות לעתים כה תכופות את העבודה? הפסקת מים בלתי מתוכננת עלולה להיות צרה צרורה, כשאתה ממהר לעבודה או סתם באמצע מקלחת. האם מים זורמים בבית שימוש או לשטיפת שיניים בכיור הם מותרות? מדוע [א2] מפסיקים [/א2] מים ללא התראה מראש ובכתב? בקיץ האחרון, ב21 וב31 באוגוסט סגר מישהו את הברז המרכזי לרחוב שלם בתל אביב, בשעה שבע וחצי בבוקר.",EQUAL,,,EQUAL
1785,13.14.59,13,14,59," הוא היה ממפקדי המיליציה הצרפתית הידועה לשמצה בליון, נטל חלק פעיל באקציות של הגסטאפו נגד לוחמי מחתרת ויהודים, [א1] עינה [/א1] עצורים, שדד את רכושם, והורה על הוצאתם להורג של כמה מקורבנותיו בלי משפט. אחרי השחרור [א2] נעלמו [/א2] עקבותיו.",BEFORE,BEFORE,,BEFORE
512,2.3.28,2,3,28," וכעת לעובדות המצוטטות: כותרת המאמר, ""הקרב על סן סימון: היה לא היה"", מרמזת כי ייתכן שבמנזר כלל לא [א1] התנהל [/א1] קרב. לכל אלה [א2] המתרשמים [/א2] ומסתפקים בקריאת הכותרת בלבד, אני יכול להבטיח שאכן התנהל שם קרב, והוא היה אחד הקשים והמפוארים בכל קרבות ישראל.",,BEFORE,,BEFORE
4384,27.96.733,27,96,733," נוצר רושם שהרשויות הנוגעות בדבר מתחמקות מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, ייחל לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו [א1] חורשים [/א1] את חלקת אדמתם. הרושם הזה התחזק כשהתברר שמכתב ששיגר עו""ד דרוויש נאסר, פרקליטה של משפחת ההרוג, ללשכת שר המשטרה דאז, חיים בר-לב, לא טופל כלל, ושפניות של ח""כ דדי צוקר ושל אדי קאופמן (מעבידו של מובארק) לא [א2] נענו [/א2] אף הן.",BEFORE,BEFORE,,BEFORE
5358,30.0.1,30,0,1,"יש כמה עסקני ספורט, בעיקר הוותיקים [א1] והמשופשפים [/א1] שבהם, המתפקדים תחת לחץ כאילו הזמן [א2] אוזל [/א2] ויש להספיק לעשות הכל ומהר ובכל מחיר. הם מציירים מטרות על הגלובוס, ואחר כך מוצאים סיבות שונות ומשונות להגיע אל המטרה.",,BEFORE,,BEFORE
97,65.4.46,65,4,46," טענות חמורות נגד אלעזר בכר, שהיה מנהל שני סניפים של בנק אמריקאי-ישראלי בע""ם בירושלים סניף הלל וסניף בית וגן [א1] כלולות [/א1] בתביעה שהגישה שילשום חברה להובלות בירושלים בשם ניב הובלות ונסיעות. החברה ומנהלה נאגתוללה דוכניאן [א2] הגישו [/א2] שלשום לבית-המשפט המחוזי תביעה בסכום של 1.",EQUAL,EQUAL,,EQUAL
6001,17.1.12,17,1,12," מעולם לא [א1] עלה [/א1] בידי כהנא להזעיק רבבות בני אדם לאסיפה או הפגנה כלשהי, אבל אחרי ארונו בירושלים הלכו המונים. חוסר יחס זה בין ממדיו המבוטלים כמעט של הגרעין המאורגן לבין גל האהדה האדיר אשר פרץ החוצה בעקבות הירצחו, מעורר תמיהה גם אם [א2] נזכור [/א2] שפעם ריכז מספיק קולות כדי להיבחר לכנסת.",BEFORE,BEFORE,,BEFORE
6374,73.8.29,73,8,29," נסים טילפן אל שוחט [א1] ודחק [/א1] בו לקבל החלטה ללא דיחוי. הוא הסביר כי במוצ""ש יטוס לחו""ל ואינו יכול להופיע בפני מארחיו בלי החלטות [א2] שיביאו [/א2] ליישום תוכניתו לעידוד השקעות הון.",BEFORE,BEFORE,,BEFORE
1196,35.9.16,35,9,16, קליוולנד גברה על שארלוט 001 98 ודטרויט [א1] התאוששה [/א1] מההפסד בסיאטל עם ניצחון גדול על הקליפרס בלוס אנגלס 011 38 (דומארס 25 נק). פיניקס סאנס ניצחו בביתם את גולדן סטייט 119 126 (אדי גונסון [א2] קלע [/א2] 53 לפיניקס).,,VAGUE,,VAGUE
7076,133.20.74,133,20,74," החוק המגן על האזרח מגן למעשה על הפושעים של הדרום. רבים מהם [א1] חוזרים [/א1] הביתה בתום תקופת מעצר-לפני-משפט, מפני שבתי המשפט עמוסים וההליכים איטיים; אחרים מרצים תקופת-מאסר מקוצרת על התנהגות טובה; ויש שאינם חוזרים מהחופשה בכלא, [א2] שמעניק [/א2] להם החוק החדש.",,AFTER,,AFTER
7152,11.49.125,11,49,125, אך זה לא היה מספיק טוב לקרן. קרן פורד [א1] רצתה [/א1] להיות בטוחה שהמחקר [א2] יגדיר [/א2] במפורש את הדרכים להעלאת שיעור המצביעים בקרב מיעוטים.,BEFORE,BEFORE,,BEFORE
521,69.10.82,69,10,82," רפואה מזכיר כי בישיבה עם שר האוצר ושר התעשייה והמסחר, הוחלט על מכירת השליטה בכימיקלים לישראל. הוחלט שהחברה [א1] תכין [/א1] הערכה כלכלית [א2] הנוגעת [/א2] לשוויה.",EQUAL,EQUAL,,EQUAL
2502,63.9.70,63,9,70," פרוף יהושע בן-אריה קבע כי בארץ-ישראל, בין שהיה מדובר ביהודים או זרים, אנשי היישוב החדש או היישוב הישן, היוזמות העסקיות תמיד היו [א1] משולבות [/א1] באידיאלים אלה או אחרים. פרוף ישראל קולת טען כי ד""ר ארתור רופין, [א2] שעמד [/א2] בראש המשרד הארצישראלי, הראה את הדרך לשילוב בין יוזמה פרטית לציבורית.",VAGUE,VAGUE,BEFORE,BEFORE
4272,107.8.32,107,8,32," קמבל [א1] חזר [/א1] לגליל עם המנהל עמית גל, שירד לשפלה, לן בכפר המכביה, וחזר לירושלים לאסוף את הכדורסלן. הקבוצה [א2] הגיעה [/א2] לגליל רק ב-5 בבוקר, לאחר שהתעקבה למתן עדויות במשטרה.",AFTER,BEFORE,,BEFORE
1482,27.96.737,27,96,737," נוצר רושם שהרשויות הנוגעות בדבר מתחמקות מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, ייחל לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו חורשים את חלקת אדמתם. הרושם הזה [א1] התחזק [/א1] כשהתברר שמכתב ששיגר עו""ד דרוויש נאסר, פרקליטה של משפחת ההרוג, ללשכת שר המשטרה דאז, חיים בר-לב, לא טופל כלל, ושפניות של ח""כ דדי צוקר ושל אדי קאופמן (מעבידו של מובארק) לא [א2] נענו [/א2] אף הן.",AFTER,AFTER,,AFTER
4187,117.4.65,117,4,65," מדוע הפסקות החשמל מובנות מאליהן לחברת החשמל ולכן הופכות לשגרה? מדוע לפחות אין הם מפרסמים התנצלות והסברים, באותו תקציב שבו הם [א1] משתמשים [/א1] כדי ליצור תדמית ציבורית חיובית? איך זה שמדינה שבה יש מכשור מתקדם, הפסקות חשמל משבשות לעתים כה תכופות את העבודה? הפסקת מים בלתי מתוכננת עלולה להיות צרה צרורה, כשאתה ממהר לעבודה או סתם באמצע מקלחת. האם מים זורמים בבית שימוש או לשטיפת שיניים בכיור הם מותרות? מדוע מפסיקים מים ללא התראה מראש ובכתב? בקיץ האחרון, ב21 וב31 באוגוסט [א2] סגר [/א2] מישהו את הברז המרכזי לרחוב שלם בתל אביב, בשעה שבע וחצי בבוקר.",BEFORE,,,BEFORE
