Unnamed: 0,id,document_number,window_number,pair_number,text,hadar,shir,curated,label
3046,43.6.42,43,6,42," מיקי ברקוביץ, שיצא לקראת הסיום ב-5 עבירות, מיעט לזרוק ולכן גם [א1] צבר [/א1] מעט נקודות. מוטי ארואסטי [א2] שיחק [/א2] מעט.",EQUAL,AFTER,,AFTER
3437,43.4.32,43,4,32," בגבת שיחק רק הזר קלווין רוברטס, ואילו הזר השני ארנולד [א1] ישב [/א1] על הספסל ולא שותף עקב פציעה. גבת [א2] שלטה [/א2] יותר בכדורים החוזרים, 92 לעומת 52 כדורים של ראשון לציון.",EQUAL,BEFORE,,BEFORE
3538,43.1.11,43,1,11," שחקני ראשון לציון לא היו אתמול בשיאם, אך למזלם [א1] ניצבה [/א1] מולם קבוצת תחתית, כך שגם יכולת פחות מבינונית הספיקה להם לזכות בניצחון שהושג לאחר במאמץ של הרגעים האחרונים. דקה ו-14 שניות לסיום הובילו שחקני ראשון לציון ביתרון של 91 90 בלבד, ורק יכולת טובה של חיים זלוטיקמן ויוגין בנקס [א2] הותירה [/א2] את הניצחון בבית.",BEFORE,BEFORE,,BEFORE
3575,43.1.15,43,1,15," שחקני ראשון לציון לא היו אתמול בשיאם, אך למזלם ניצבה מולם קבוצת תחתית, כך שגם יכולת פחות מבינונית הספיקה להם לזכות בניצחון [א1] שהושג [/א1] לאחר במאמץ של הרגעים האחרונים. דקה ו-14 שניות לסיום הובילו שחקני ראשון לציון ביתרון של 91 90 בלבד, ורק יכולת טובה של חיים זלוטיקמן ויוגין בנקס [א2] הותירה [/א2] את הניצחון בבית.",AFTER,EQUAL,,EQUAL
3601,43.2.20,43,2,20," דקה ו-14 שניות לסיום הובילו שחקני ראשון לציון ביתרון של 91 90 בלבד, ורק יכולת טובה של חיים זלוטיקמן ויוגין בנקס [א1] הותירה [/א1] את הניצחון בבית. ראשון לציון הירבתה לאבד כדורים, וברגעים קריטיים [א2] איפשרה [/א2] לשחקני גבת לחזור למשחק.",AFTER,AFTER,,AFTER
3683,43.9.46,43,9,46," מנגד, דווקא שחקני גבת הפתיעו במשחק לחימה, כאשר בשורותיהם [א1] בלטו [/א1] רוברטס ואריה רוזנברג. לא [א2] חסר [/א2] הרבה שיחוללו הפתעה גדולה.",VAGUE,BEFORE,BEFORE,BEFORE
3942,43.2.21,43,2,21," דקה ו-14 שניות לסיום הובילו שחקני ראשון לציון ביתרון של 91 90 בלבד, ורק יכולת טובה של חיים זלוטיקמן ויוגין בנקס הותירה את הניצחון בבית. ראשון לציון [א1] הירבתה [/א1] לאבד כדורים, וברגעים קריטיים [א2] איפשרה [/א2] לשחקני גבת לחזור למשחק.",EQUAL,EQUAL,,EQUAL
4004,43.4.31,43,4,31," בגבת [א1] שיחק [/א1] רק הזר קלווין רוברטס, ואילו הזר השני ארנולד ישב על הספסל ולא שותף עקב פציעה. גבת [א2] שלטה [/א2] יותר בכדורים החוזרים, 92 לעומת 52 כדורים של ראשון לציון.",EQUAL,BEFORE,,BEFORE
4012,43.0.6,43,0,6,"שחקני מכבי ראשון לציון הצליחו לזכות בניצחון נוסף, הפעם על הפועל גבת העמק, לאחר משחק חלש [א1] שהסתיים [/א1] ביתרון של 6 נקודות בלבד (92 98). שחקני ראשון לציון לא היו אתמול בשיאם, אך למזלם ניצבה מולם קבוצת תחתית, כך שגם יכולת פחות מבינונית הספיקה להם לזכות בניצחון [א2] שהושג [/א2] לאחר במאמץ של הרגעים האחרונים.",EQUAL,AFTER,,AFTER
4293,43.0.5,43,0,5,"שחקני מכבי ראשון לציון הצליחו לזכות בניצחון נוסף, הפעם על הפועל גבת העמק, לאחר משחק חלש [א1] שהסתיים [/א1] ביתרון של 6 נקודות בלבד (92 98). שחקני ראשון לציון לא היו אתמול בשיאם, אך למזלם ניצבה מולם קבוצת תחתית, כך שגם יכולת פחות מבינונית [א2] הספיקה [/א2] להם לזכות בניצחון שהושג לאחר במאמץ של הרגעים האחרונים.",EQUAL,AFTER,,AFTER
4717,43.0.2,43,0,2,"שחקני מכבי ראשון לציון [א1] הצליחו [/א1] לזכות בניצחון נוסף, הפעם על הפועל גבת העמק, לאחר משחק חלש שהסתיים ביתרון של 6 נקודות בלבד (92 98). שחקני ראשון לציון לא היו אתמול בשיאם, אך למזלם ניצבה מולם קבוצת תחתית, כך שגם יכולת פחות מבינונית [א2] הספיקה [/א2] להם לזכות בניצחון שהושג לאחר במאמץ של הרגעים האחרונים.",EQUAL,AFTER,,AFTER
4784,43.0.0,43,0,0,"שחקני מכבי ראשון לציון [א1] הצליחו [/א1] לזכות בניצחון נוסף, הפעם על הפועל גבת העמק, לאחר משחק חלש [א2] שהסתיים [/א2] ביתרון של 6 נקודות בלבד (92 98). שחקני ראשון לציון לא היו אתמול בשיאם, אך למזלם ניצבה מולם קבוצת תחתית, כך שגם יכולת פחות מבינונית הספיקה להם לזכות בניצחון שהושג לאחר במאמץ של הרגעים האחרונים.",EQUAL,AFTER,,AFTER
5009,43.9.47,43,9,47," מנגד, דווקא שחקני גבת הפתיעו במשחק לחימה, כאשר בשורותיהם [א1] בלטו [/א1] רוברטס ואריה רוזנברג. לא חסר הרבה [א2] שיחוללו [/א2] הפתעה גדולה.",BEFORE,BEFORE,,BEFORE
5135,43.3.24,43,3,24," ראשון לציון [א1] הירבתה [/א1] לאבד כדורים, וברגעים קריטיים איפשרה לשחקני גבת לחזור למשחק. בגבת שיחק רק הזר קלווין רוברטס, ואילו הזר השני ארנולד ישב על הספסל ולא [א2] שותף [/א2] עקב פציעה.",EQUAL,AFTER,EQUAL,EQUAL
5444,43.1.16,43,1,16," שחקני ראשון לציון לא היו אתמול בשיאם, אך למזלם ניצבה מולם קבוצת תחתית, כך שגם יכולת פחות מבינונית הספיקה להם לזכות בניצחון שהושג לאחר במאמץ של הרגעים האחרונים. דקה ו-14 שניות לסיום [א1] הובילו [/א1] שחקני ראשון לציון ביתרון של 91 90 בלבד, ורק יכולת טובה של חיים זלוטיקמן ויוגין בנקס [א2] הותירה [/א2] את הניצחון בבית.",BEFORE,BEFORE,,BEFORE
5579,43.0.3,43,0,3,"שחקני מכבי ראשון לציון [א1] הצליחו [/א1] לזכות בניצחון נוסף, הפעם על הפועל גבת העמק, לאחר משחק חלש שהסתיים ביתרון של 6 נקודות בלבד (92 98). שחקני ראשון לציון לא היו אתמול בשיאם, אך למזלם ניצבה מולם קבוצת תחתית, כך שגם יכולת פחות מבינונית הספיקה להם לזכות בניצחון [א2] שהושג [/א2] לאחר במאמץ של הרגעים האחרונים.",EQUAL,EQUAL,,EQUAL
5591,43.3.27,43,3,27," ראשון לציון הירבתה לאבד כדורים, וברגעים קריטיים [א1] איפשרה [/א1] לשחקני גבת לחזור למשחק. בגבת שיחק רק הזר קלווין רוברטס, ואילו הזר השני ארנולד ישב על הספסל ולא [א2] שותף [/א2] עקב פציעה.",EQUAL,AFTER,EQUAL,EQUAL
5903,43.0.7,43,0,7,"שחקני מכבי ראשון לציון הצליחו לזכות בניצחון נוסף, הפעם על הפועל גבת העמק, לאחר משחק חלש שהסתיים ביתרון של 6 נקודות בלבד (92 98). שחקני ראשון לציון לא היו אתמול בשיאם, אך למזלם [א1] ניצבה [/א1] מולם קבוצת תחתית, כך שגם יכולת פחות מבינונית [א2] הספיקה [/א2] להם לזכות בניצחון שהושג לאחר במאמץ של הרגעים האחרונים.",BEFORE,BEFORE,,BEFORE
5964,43.1.12,43,1,12," שחקני ראשון לציון לא היו אתמול בשיאם, אך למזלם ניצבה מולם קבוצת תחתית, כך שגם יכולת פחות מבינונית [א1] הספיקה [/א1] להם לזכות בניצחון שהושג לאחר במאמץ של הרגעים האחרונים. דקה ו-14 שניות לסיום [א2] הובילו [/א2] שחקני ראשון לציון ביתרון של 91 90 בלבד, ורק יכולת טובה של חיים זלוטיקמן ויוגין בנקס הותירה את הניצחון בבית.",AFTER,BEFORE,,BEFORE
6172,43.9.44,43,9,44," מנגד, דווקא שחקני גבת [א1] הפתיעו [/א1] במשחק לחימה, כאשר בשורותיהם בלטו רוברטס ואריה רוזנברג. לא [א2] חסר [/א2] הרבה שיחוללו הפתעה גדולה.",VAGUE,AFTER,BEFORE,BEFORE
6178,43.3.30,43,3,30," ראשון לציון הירבתה לאבד כדורים, וברגעים קריטיים איפשרה לשחקני גבת לחזור למשחק. בגבת שיחק רק הזר קלווין רוברטס, ואילו הזר השני ארנולד [א1] ישב [/א1] על הספסל ולא [א2] שותף [/א2] עקב פציעה.",EQUAL,EQUAL,,EQUAL
6315,43.5.38,43,5,38," גבת שלטה יותר בכדורים החוזרים, 92 לעומת 52 כדורים של ראשון לציון. מיקי ברקוביץ, [א1] שיצא [/א1] לקראת הסיום ב-5 עבירות, מיעט לזרוק ולכן גם [א2] צבר [/א2] מעט נקודות.",AFTER,AFTER,,AFTER
6366,43.9.48,43,9,48," מנגד, דווקא שחקני גבת הפתיעו במשחק לחימה, כאשר בשורותיהם בלטו רוברטס ואריה רוזנברג. לא [א1] חסר [/א1] הרבה [א2] שיחוללו [/א2] הפתעה גדולה.",BEFORE,BEFORE,,BEFORE
6637,43.9.45,43,9,45," מנגד, דווקא שחקני גבת [א1] הפתיעו [/א1] במשחק לחימה, כאשר בשורותיהם בלטו רוברטס ואריה רוזנברג. לא חסר הרבה [א2] שיחוללו [/א2] הפתעה גדולה.",BEFORE,BEFORE,,BEFORE
6830,43.4.33,43,4,33," בגבת שיחק רק הזר קלווין רוברטס, ואילו הזר השני ארנולד ישב על הספסל ולא [א1] שותף [/א1] עקב פציעה. גבת [א2] שלטה [/א2] יותר בכדורים החוזרים, 92 לעומת 52 כדורים של ראשון לציון.",EQUAL,BEFORE,VAGUE,VAGUE
6978,43.3.25,43,3,25," ראשון לציון הירבתה לאבד כדורים, וברגעים קריטיים [א1] איפשרה [/א1] לשחקני גבת לחזור למשחק. בגבת [א2] שיחק [/א2] רק הזר קלווין רוברטס, ואילו הזר השני ארנולד ישב על הספסל ולא שותף עקב פציעה.",EQUAL,AFTER,EQUAL,EQUAL
7100,43.1.10,43,1,10," שחקני ראשון לציון לא היו אתמול בשיאם, אך למזלם [א1] ניצבה [/א1] מולם קבוצת תחתית, כך שגם יכולת פחות מבינונית הספיקה להם לזכות בניצחון שהושג לאחר במאמץ של הרגעים האחרונים. דקה ו-14 שניות לסיום [א2] הובילו [/א2] שחקני ראשון לציון ביתרון של 91 90 בלבד, ורק יכולת טובה של חיים זלוטיקמן ויוגין בנקס הותירה את הניצחון בבית.",BEFORE,BEFORE,,BEFORE
23,45.13.49,45,13,49," זה הדבר האחרון שחוסיין רוצה בו, אבל הוא לא בולם את האווירה הקיצונית [א1] וכשמתחילה [/א1] הידרדרות לאורך הגבול עם ישראל והשלטון הירדני מאפשר לגורמים קיצוניים לפעול באופן עצמאי, הוא עלול לאבד את הריבונות הירדנית וליצור תהליך של לבנוניזציה של ירדן. התופעה הזו מעניינת, כי אם אמנם יוברר בוודאות שאנשי כוחות הביטחון הכללי (משטרת הביטחון) נמנו על המחבלים, זה מעיד על כך שגם קיצוניים איסלמים רדיקליים, [א2] הצליחו [/א2] לחדור אל הגוף האחראי על ביטחון הפנים בירדן.",VAGUE,BEFORE,,BEFORE
62,45.3.6,45,3,6," לאור העובדה שקיים בקרב ארגונים אלה גם המימד האידיאולוגי, יש להם את היכולת לפעול בחברה הירדנית. אם [א1] תוסיף [/א1] לכך את תחושת חוסר התוחלת והמשבר הכלכלי הקיים בירדן [א2] תקבל [/א2] מצוקה חברתית משולבת.",BEFORE,BEFORE,,BEFORE
