,text,label,named_label
3702," בשנת 4891 < עלתה > שם לשלטון מפלגת העבודה וחוללה מהפך בלתי צפוי. במקום להגביר את מעורבות הממשלה במשק, להגדיל את הריכוז ולחזק את הפיקוח על הפעילות הכלכלית, היא הנהיגה ליברליזציה מרחיקת-לכת: הוחלה רפורמה נדיבה במערכת המיסוי, צומצמו או < בוטלו > ההגנות על התעשייה, נמכרו חברות ממשלתיות, חוסלו מערכות סבסוד וניתן חופש פעולה מונטרי לבנק המרכזי.",0,BEFORE
3703," על פי להט, בכוונת העירייה להקים במקום גן ציבורי. דברים אלה מסר אתמול ראש עיריית תל-אביב, שעה < שהעיד > בפני הבוררים < שמונו > על פי החלטת בית המשפט, לפסוק בסכסוך בין העירייה ללשכת המהנדסים.",1,AFTER
3704," פרוף יהושע בן-אריה קבע כי בארץ-ישראל, בין שהיה מדובר ביהודים או זרים, אנשי היישוב החדש או היישוב הישן, היוזמות העסקיות תמיד היו משולבות באידיאלים אלה או אחרים. פרוף ישראל קולת טען כי ד""ר ארתור רופין, < שעמד > בראש המשרד הארצישראלי, < הראה > את הדרך לשילוב בין יוזמה פרטית לציבורית.",0,BEFORE
3705," נילי מנדלר, שמסרה את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו < הביע > התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"". לשם איזון הנושא, עלי לציין כי אני נמנה על ההורים < שהביעו > את הסכמתם לקיום הטיול.",2,EQUAL
3706," ואכן, כך < קרה > בפריצה למנזר החשוך לחלוטין. לא < נהרגו > ""נזירות"", אלא נשים ערביות, כנראה משרתות במנזר.",0,BEFORE
3707," אין כל היגיון בהחלת הסדרי שכר < הנקבעים > במגזר המתוקצב במו""ם מוסדי, כמעט פוליטי, על מפעלים עסקיים ממשלתיים כפרטיים. < נשמעה > הטענה שכל תאגיד חייב לשלם את התעריף המקובל לעבודה, כשם שהוא חייב לשלם את המחיר המקובל תמורת מים, חשמל או חומרי גלם.",0,BEFORE
3708," חברה זו הפועלת כסוכנות ביטוח < מייצגת > בארץ את חברת הביטוח האיטלקית הנודעת גנרלי, שהיא מבעלי המניות של חברת הביטוח מגדל שבשליטת בנק לאומי. המשרדים של חברת דוד שטרן הנדסה ובינוי, באמצעותה פעל נשיא הקבלנים, נמצאים בבניין בן שתי קומות ברחוב לבונטין 61, ליד משרדי מרכז הקבלנים, שם < בילה > שטרן את מרבית זמנו.",3,VAGUE
3709," עורכי התוכנית מינהל התכנון במשרד הפנים, מע""ץ ומשרד התחבורה התבססו בהכנת התוכנית על הצעה שהוגשה ב6891 על ידי החברה להגנת הטבע. עיקרי ההוראות החדשות לתוכנית המיתאר הארצית לדרכים < שאושרו > על ידי המועצה הארצית לתכנון ולבנייה < ושטעונות > עדיין אישור הממשלה הם הבחנה בין שלבי התכנון השונים וצרכיהם: ""רצועה לתכנון"" ו""רצועה לדרך"", פישוט הליכי מתן הקלות בקווי בניין, קביעת נוהלים ודרישות המלווים הגשת תוכניות לדרכים, קביעת ""דרך נופית"", מיסוד הגשת תסקירי השפעה על הסביבה באזורים בנויים וקביעת הסטייה המותרת בהתוויית דרך.",0,BEFORE
3710," נציג המהנדסים טען בבוררות, כי העירייה נמנעה מלפעול נגד ארגונים ומוסדות אחרים, הממוקמים במבנים < שהוקמו > על קרקע עירונית, אשר חוזה החכירה שלהם עם העירייה פג כמו ""מצודת זאב"", ""בית המורה"" ועוד. לטענת המהנדסים < מתכחש > כיום ראש העירייה להבטחתו זו וכן להתחייבות שנתן, לדבריהם, בשעתו, בבית משפט שדן בעניין דומה הקשור עם מכון התקנים.",0,BEFORE
3711," עובדה: תושבי רחוב סירקין קיבלו הודעה על כך בכתב בחודש יולי (בלי לציין תאריך מדויק), עם התנצלות ראויה לשבח על אי הנוחות < שתיגרם > לתושבים. הקבלן האחראי במקום לא שעה לטענות השכנים המתוסכלים < ופטר > אותם בלא בלום.",0,BEFORE
3712," טיב ההסכם לא נודע, אך הגיבור המגמגם < מת > מיתה משונה עוד באותו פרק. בדרך לדוכנים קרה כנראה משהו לספר הזה, שתרגומו לעברית ראה אור ב5591, שכן הוא אינו מופיע כלל בקטלוג של הספרייה הלאומית בירושלים (כל מי שהיה לו עסק בזמן זה או אחר עם הספרייה הלאומית, יודע שיש שם פער עצום בין < הרשום > בקטלוג לבין הספרים שניתן להשיג בפועל; אך הקטלוג עצמו, לפחות, אמור להיות מושלם) ואף לא בלקסיקון של אוריאל אופק לספרות ילדים.",3,VAGUE
3713," קרובי משפחתו סירבו להניח על ארונו את זר עלי הדפנה < ששלח > נשיא המדינה, שכן המרירות נגד אוזלת-ידה של רומא גוברת. שר האוצר, המתמודד עם גירעון תקציבי גדול, < מסרב > להגדיל את תקציבי משרד המשפטים (לפי שעה כ7% בלבד מתקציב המדינה).",1,AFTER
3714," בהופעה שלו בפני אנשי אחיהוד, למשל, < דיבר > בבוטות רבה על כך שהאשכנזים גנבו להם את הילדים עם בואם ארצה. הוא < קרא > דרור ליצרי הנקמה הכי כמוסים.",2,EQUAL
3715," התאחדות הקבלנים ביקשה מהקבלנים ומחברות הבנייה להצהיר לגבי היקף הבנייה אותה מבקשים הם לבצע בדרך של בנייה יזומה על קרקעות אשר יוקצו להם על-ידי משרד השיכון, או במסגרת של בנייה תקציבית שתהווה אחד מן המסלולים שיופעלו על-ידי המשרד. בפנייתו לחברי ההתאחדות < אומר > נשיא הקבלנים, מרדכי יונה, כי הדרך של פנייה מרוכזת של החברים דרך ההתאחדות < מבטיחה > ליווי צמוד לכל בקשה עד מילויה.",1,AFTER
3716,""" היא פאראפראזה על סיסמת הבחירות הכוזבת של הנשיא מ8891, ""קראו את שפתיי לא יהיו מסים חדשים"". במהלך נשף התרמה לטום הארקין, הסנאטור הדמוקרטי < שהעמיד > את עצמו השבוע לבחירה חוזרת, הסביר לי באריכות אחד הנוכחים כיצד יכולה ארה""ב ליישב את סכסוך המפרץ הפרסי, ""אם רק < תביא > את העניין לפני בית המשפט הבין-לאומי"" בהאג.",0,BEFORE
3717," הם ראו בו מעין שליח-אל, פרשן המאיר את דרכם ברוח דברי התורה. פעם אמר כהנא לד""ר אהוד שפרינצק, < שעקב > אחריו במשך 71 שנה במסגרת חקירתו את התנועות הקיצוניות בארץ, כי הדמות התנ""כית שממנה הוא שואב השראה היא דוד המלך; כמותו הוא < נלחם > ביום ולומד בלילה.",3,VAGUE
3718," מקורות פלשתיניים מסרו כי חיילים, שירדו ממיניבוס לבן בשכונת ראפידיה בשכם, ניפצו בעזרת אבנים זגוגיות של מכוניות < חונות > של תושבים מקומיים, ביניהן גם את חלונות מכוניתו של דר מוסטפא מקבול. מקורות צבאיים < טענו > כי לאחר בדיקה של מפקד באזור, התברר כי המעשה לא בוצע על-ידי חיילים.",0,BEFORE
3719," דקה ו-14 שניות לסיום < הובילו > שחקני ראשון לציון ביתרון של 91 90 בלבד, ורק יכולת טובה של חיים זלוטיקמן ויוגין בנקס הותירה את הניצחון בבית. ראשון לציון הירבתה לאבד כדורים, וברגעים קריטיים < איפשרה > לשחקני גבת לחזור למשחק.",1,AFTER
3720," 02 סטודנטים מאוניברסיטת ביר זית < נפצעו > אתמול, רובם באופן קל, ממכות של חיילים כך מסרו מקורות פלשתיניים. המקורות מסרו כי יחידה של צה""ל < עצרה > קבוצה של סטודנטים מאוניברסיטת ביר זית והובילה אותה למקום המרוחק כשני ק""ם מהעיירה ביר זית, סמוך להתנחלות עטרה.",1,AFTER
3721," שחקניו הגבוהים, טרי וגיבסון, החטיאו כטירונים מתחת לסל, כשגיבסון זוכה לכיסוי דאבל-אף, אולם הוא < הצליח > להוציא כדורים החוצה לאנדרסון ולפרישמן הפנויים שניצלו זאת לנקודות קלות. ניצחון הפועל הושג בעיקר בזכות לחימה עיקשת של אמסלם ופרישמן, < שהשתפר > וניווט התקפת קבוצתו ללא דופי.",1,AFTER
3722, במקביל לכך הקרן < משקיעה > את כספי החברים באגרות חוב של האוצר המיועדות לקרנות פנסיה והנושאות ריבית גבוהה מזו של חברות הביטוח. הקרן גם מאפשרת למבוטח להחליט אם ברצונו בפנסיית זיקנה בלבד או פנסיה מקיפה < הכוללת > גם ביטוח נכות ושארים.,3,VAGUE
